county,embedding
Aleutians East Borough Alaska,"0.0914621415,-0.028912188999999998,0.02421941195,0.138190512,0.022620292,0.1254118025,0.1412245595,-0.08597354354999999,0.10379912,0.07846597749999999,0.09292771105,0.144330989,-0.067050136,-0.1564550745,0.116164411,0.0026250499000000024,0.08225473535,0.0051033977,-0.002108763399999998,-0.011896926,0.00280891528,-0.020711467045,-0.0046839823,0.0071816221,0.0531077284,-0.0313194615,-0.0008404402399999999,-0.06800628194,-0.02702840989,0.016949982155,-0.027002550885,-0.015313184865000001,-0.011928837139,0.0038544599849999997,0.01344058375,0.0197261352,0.005639946030000001,-0.037219069155,-0.0096325377745,-0.01168740896,0.019938081224999998,-0.0358271427355,-0.047865460045,0.00921626277,0.01099772480125,0.015489538113,-0.020164916079999998,0.004448684652,0.00522568295,0.5285599449999999"
Aleutians West Census Area Alaska,"0.052158449999999995,-0.03403118,-0.01969854,0.01927907000000001,0.047952475,0.05420446500000001,0.025098925,0.009325219999999999,-0.013888194999999999,0.036400515,-0.004506450000000002,0.0644999,0.03529545,-0.02361365,-0.059936425,-0.0486252,-0.05592405499999999,0.048708909999999994,-0.058189105,0.0561049,-0.050450595,0.048438369999999994,0.001480275,-0.002514805,0.079360865,-0.023964375000000003,0.023225085,0.0131892,-0.022488050000000002,0.004146845,0.017167435,-0.018517640000000002,0.0036284099999999994,0.007813025,-0.00824795,0.035218945,-0.00555918,0.005284799999999999,-0.012665019999999999,0.007890055,-0.017826725,0.008562354999999999,0.00285957,-0.014746605,-0.014513604999999999,0.019062635,-0.002834275,-0.012742564999999999,0.0050495950000000005,0.0023999"
Alexander Illinois,"0.036316705500000004,0.0871679815,-0.035821025299999996,-0.021857242199999998,0.0127179651,0.032175245049999995,0.0418633049,-0.02902696825,-0.05171712169999999,-0.010948348149999999,-0.041927181349999995,0.0202384922,-0.00018816650499999996,-0.00618492876,0.0155304275,-0.00227237424,-0.017255136775,-0.027177174400000004,-0.01169056589,0.001218872035,0.0007820369349999998,-0.016618302869999997,0.01486214181,0.00196555901,0.00272585682815,0.000732047631,0.007857395556,-0.0021167688899999997,0.010726295186,0.006855788085,-0.011698833694999999,0.00498107877,0.017729021355,0.00467539627,-0.004314899165,-0.0008492186850000001,-0.0178313460645,-0.020304576495,-0.00411972976225,0.0014300746709999998,0.022599928767500003,0.0296873106475,-0.0155591186085,-0.0035507109079999997,-0.016482773303000003,0.0079694396345,-0.004560638400999999,-0.0006790354104500001,-0.0125072116667,1.629159795"
Alexander North Carolina,"-0.0354842572,-0.0490048936,-0.01636210685,0.019450070899999998,0.019092625565,0.00608250068,-0.0053352697983,0.002428576585,0.004706509975,0.00858036791,0.001215571251,0.023767612045,0.0005479175999999995,-0.01348468945,-0.000918839515,-0.0037585174499999994,0.0023795426299999993,0.00285829317,-0.0026210713000000005,0.00019213235500000001,-0.004056260165,-0.00240796621,0.0050417406,-0.001137069565,0.0025870207500000002,-0.00485407247,0.0015748835499999995,-0.0032208613500000005,-0.00641899183,0.002303508735,-0.00316316271,0.00058621401,0.0002818983849999998,-0.007688866095,-0.003131286705,0.00017055631500000003,-0.00683188495,0.004569941495,0.00877397165,0.01339825485,-0.00165580321,0.01192233555,-0.012786500899999999,-0.00231141801,-0.00412448666,0.0100820809,0.00204411065,0.00389187411,0.0008472929975000001,4.005700125"
Alexandria city Virginia,"0.052627885,-0.050815805,0.01809747,-0.0013414499999999975,0.028617780000000002,0.020990065,-0.012130825,0.011429654999999999,-0.00496617,0.027945615,0.00274174,0.021060549999999997,0.010445630000000001,0.0002603700000000011,-0.018834125,-0.017578399999999997,-0.003960770000000001,0.015432725000000001,-0.009788614999999999,-0.0016425150000000002,-0.00540873,-0.002381785,-0.008782935,0.006279865000000001,-0.004064355,-0.0147931,0.01799592,0.0010304099999999998,-0.009042705,-0.015497515,-0.011750425,0.0032269850000000004,-0.00937062,0.002171625,-0.0034021600000000004,0.00530544,-0.011193970000000001,-0.006355595,0.00222762,-0.0011027749999999998,-0.006797235,-0.01341029,0.00304097,-0.0031172400000000003,-0.002956305,0.0052660350000000005,0.00098726,-0.00310799,-0.004780415,-0.005724600000000001"
Alfalfa Oklahoma,"0.0857670725,0.077009743,-0.039380342,0.04227622615,0.0171269935,-0.0461493995,0.0075331463,-0.058246927500000004,-0.035687305,-0.021943844500000004,-0.025577761499999997,0.012513935,0.00245208165,-0.00846741585,0.0003833765999999997,-0.0065455481,0.005781014115,-0.00273259565,-0.0092883635,-0.0034058143500000004,0.0046553566000000005,-0.00951764135,-0.0081006445,0.0025623874,0.005278496375,-0.0012735740755,0.005418318225,0.0045110211150000004,-0.0042951616,-0.00131589599,0.00886036934,0.00711800225,0.014308377649999999,-0.0059383374610000005,-0.0024829055149999998,-0.0032121869649999997,-0.003514665385,0.00130527355,-3.3847839999999994e-05,-0.009359710470000001,-0.0032107727549999998,0.00237856493,0.01433364481,-0.015580146065,0.01466226088,-0.015482180845,0.0022237935805,0.001665510055,-0.003232456935,-1.18680155"
Alger Michigan,"0.005404052,0.037403369,0.007892543500000002,-0.0102522605,0.0066469721,0.018342176,-0.009556915,-0.01432700755,-0.020341573,0.014727101999999999,-0.0025991951,-0.013843448,-0.0114301965,0.00624628475,-0.00785782965,0.016693102050000002,-0.008761749000000001,0.0213959755,-0.011901283249999998,0.00568633535,-0.00040618075000000016,0.0042050844,-0.0032646182500000002,0.00566486775,-0.00265218765,0.006479039799999999,-0.005713167999999999,-0.0006543995999999997,0.0012455790000000001,0.00657824145,-0.00998894665,0.00356107175,0.01325809565,-0.003194646925,-0.0012970202000000001,0.0054287808,0.0019679434,0.010195288524999999,-0.00662871655,0.003096225665,-0.0054841217835,-0.0105111857,-0.00124068927,0.0005106288,-0.00562451415,-0.003502458905,0.0016630345,0.0027641357,0.0068698514500000005,0.52262005"
Allamakee Iowa,"0.008242949999999999,0.06994209500000001,0.044776714999999995,0.0066072150000000005,-0.019993285,0.022472449999999998,-0.02755822,0.01973679,0.01351708,-0.006034444999999999,0.023255835000000002,-0.011075095,0.00402818,0.0031418,0.010158424999999999,-0.004137815,0.0054230599999999995,0.01225774,0.0020332350000000004,0.0041765,-0.002933625,0.00590584,-0.0048721,0.00516988,-0.00048451,-0.015121985000000001,0.003685845,-0.0035878900000000003,0.00115098,-6.809999999999997e-05,0.0048423699999999995,0.0042981849999999995,0.00283873,0.013414085,-0.01051194,-0.0002145850000000002,-0.004669045,0.008310565,-0.01088371,0.0020526999999999998,-0.005407894999999999,-0.005583774999999999,-0.003164185,-0.00122851,-0.007903105,-0.004675575,-0.0051129999999999995,0.011167155,0.0036242749999999997,-0.00421475"
Allegan Michigan,"-0.031794279999999994,-0.004457995,-0.0022323799999999995,0.0012815549999999993,-0.012730729999999999,0.02619044,-0.013157345,-0.017882715,-0.00657343,-0.0011876400000000002,0.00184842,0.005203589999999999,-0.002459355,0.0017356600000000004,-0.0031896100000000003,0.011763889999999999,-0.004522225,0.01107446,-0.001071245,0.0038029350000000003,-0.00578661,0.00832483,0.00598503,-0.0011525349999999999,-0.00144249,-0.0035114000000000005,-0.004270415,0.00651524,-0.0049895,0.002685445,0.00670906,0.002892785,0.004037155,0.00282342,-0.0006800900000000001,-0.00050137,0.003144495,0.00383906,0.00437088,-0.002194385,0.0022928849999999997,-0.009217050000000001,-0.0012173,0.0015681649999999998,0.000513905,0.00048384,-0.002907915,0.0040999650000000006,0.0021301849999999997,-0.0046553"
Allegany Maryland,"-0.06125692045,0.00331504545,-0.0007046307499999991,0.01709392945,-0.003068615995,0.00421027756,-0.004584417035,0.00722324603,0.008856735999999999,-0.014336789199999998,0.0253461376,-0.0038345210200000004,0.0132100205,-0.008212891795,0.00015103405999999974,-0.005693830815,-0.008356196365,0.0028531362525,0.00881275935,0.0062896269145000004,-0.0066137554800000005,-0.0038373289999999996,-0.00408761922,-0.0017313679300000001,0.007719329605,0.0068467258900000005,0.005552907645,-0.00168839285,-0.00402639917,-0.001620116505,0.004515102505,0.00018699498750000002,-0.0031787424935,-0.0005867413900000001,0.00693690438,0.0038056705950000004,-3.420381499999979e-05,-0.00245483817,-0.00022926676499999965,0.010176866,-3.1768574500000034e-05,0.0007056613400000001,0.0017266502100000002,0.0019304652069999997,-0.0010380445395,0.006917773459745,-0.00027997271500000004,-0.0009547517215,0.0033332956800000003,4.782951285"
Allegany New York,"-3.247999999999793e-05,0.029575125,0.0023161600000000003,0.00530457,0.01329466,0.0055233850000000004,-0.014453609999999999,-0.008504494999999999,-0.006506335,0.013751904999999998,0.010297495,0.005445194999999999,-7.699999999999981e-05,-0.00406644,0.00936243,0.006943164999999999,-0.0051972599999999996,-0.0031715199999999997,0.0021796750000000003,-0.007148295000000001,-0.0108748,-0.002228,-0.0036204,-0.004020555,-0.005981375000000001,0.004329495,-0.001117425,-0.004005545,-0.00872846,0.00688704,0.0055312849999999995,-0.003716555,0.00107722,0.00353125,0.00417333,-0.00040574,-0.000557365,0.005889145,0.00174687,0.004413315,0.00076295,0.004888999999999999,0.005200785,0.0032671,-0.0018021600000000001,0.00590767,0.00027067000000000004,0.0008289300000000001,0.001198625,0.00458"
Alleghany North Carolina,"0.030918995499999997,0.020581712165000002,-0.0026674719550000003,0.014688880500000001,-0.0088554635,0.01108142085,0.004675039275000001,-0.02290109085,-0.00993199313,-0.0086067197,-0.001461116155,0.00859647375,0.012636436245,0.0052346413346,0.0058157027499999995,-0.01011080585,0.014040925,-0.006255202184999999,-0.0008033151000000002,0.0012220805450000002,0.00369361024,-0.004334469565,0.004045715415,-0.00386402927,0.0128671596,-9.947150000000002e-06,-0.0004927866749999997,0.01428366652,0.010636869815,0.012312262559999999,-0.00689745729,-0.012667628759999999,0.0018985406300000003,0.0011023986150000002,0.0143088793,-0.0021684803149999996,-0.0040491377250000005,-0.0031684970335000002,0.0006409983760000001,0.00032489116,0.0143102291,0.0021395099950000003,-0.00518748357,0.00324335257,-0.013867994090000002,-0.003040911169,-0.01046201544,-0.009880442100000001,-0.012169641975000001,3.03253517"
Alleghany Virginia,"-0.030591944000000003,-0.0110795088,-0.0005564439499999999,-0.0007350884999999998,-0.015736006795,0.0017206723499999998,-3.708919999999977e-05,0.014736393395,-0.00460820365,0.0042876513,0.0155085905,0.006459530620000001,-0.0038702712100000007,-0.01208964725,0.020869379,-0.001379161745,0.0057797474,0.010525016199999999,0.01253570335,0.0058585614,-0.008954049549999999,-0.013152078085000001,0.005792811744999999,-0.007585178600000001,-0.00035805704999999997,0.0015151769450000001,0.006540263225,-0.00017903564999999992,0.0015339776549999997,0.00596882215,0.00264087589,-0.003918248025,0.005121057725,0.00016017617505,0.00019128273499999997,0.0073320573,0.00147926148,0.00526149195,-0.003469976324,0.0018357696799999998,0.00595275225,-0.0021889842199999997,0.0006521266195,0.001435436305,0.005231034240000001,0.005334968225,-0.0007778953875,0.006296121735,0.007977836147,-5.314244085"
Allegheny Pennsylvania,"-0.00874584575,0.0007586245499999998,0.0592361475,-0.040159585500000004,0.030942851500000007,-0.044448789999999995,-0.0215624028,0.009131272400000001,0.016675282085,0.022087023650000003,-0.08767662635000001,-0.03746654995,-0.011271724930000001,-0.0025573062335,-0.022266590505,-0.004898923249999999,-0.030275315665,0.02421741538,-0.0081055616,-0.020586725950000002,0.016967857855,0.009978094815,-0.027096226140000002,-0.011915347325,-0.008952162235,0.012052374795,0.002350083725,-0.010690024795000001,-0.011227654695,-0.016320877575,-0.010605906283,-0.0119236036,-0.050045504355,0.01340870255,0.00047716191299999996,0.0118837226145,-0.030619225284,0.0133854001505,-0.041064187085,-0.0053043464715,0.035472055770000004,-0.0167205082015,0.02953531371,0.007541852305,0.0029975092199999998,-0.026457083435,-0.0017705832599999999,-0.004650570769999999,-0.003438487445,0.795786275"
Allen Indiana,"-0.06750844,-0.0228407845,0.0369401845,-0.00017294550000000047,-0.009289130999999999,-0.0186062905,-0.032625499,-0.0152392325,0.0086581582,0.003174837,-0.018944493,-0.0087445565,-0.00012518834999999994,0.01215105755,0.00468293565,-0.0253094905,-0.0014936218,-0.0123514784,0.003492221055,-0.008007074935,0.0094041509,0.00164694998,-0.0087653188,-0.0185943804,-0.0049440535449999995,0.0102142648,0.0024919856,-2.5557150000000105e-05,-0.00204948701,0.017884127950000002,-0.00524422352,-0.0026137937349999998,-0.018914385605,-0.0001447041499999999,0.00191228217,0.005252291399999999,-0.0039581787,0.0100756488,-0.0023127252,-0.00290675465,-0.00647373677,-0.0072091538000000005,0.0010329596000000002,0.00810013155,0.00697410025,8.21114500000001e-06,0.00408906459,0.01067754057,0.002135066805,1.28513035"
Allen Kansas,"-0.005512139899999999,0.055211284650000005,-0.031077491050000003,0.03681078995,-0.0034479832999999988,-0.04706761055,-0.006056855113,0.00017852915000000046,-0.00398721924,-0.009862864895,-0.002801669245,-0.00023393589000000013,0.011759023715,-0.008520723995,-0.004621894820000001,0.012417310855,0.00538784741,-0.00899267814,0.0026064502900000003,0.00458267665,0.007933024805,-0.004083197505,0.00394438955,0.004516683525000001,0.010118942915,0.00042113405499999987,0.017670890965,0.00278382851,0.00976559246,-0.00115301922,0.004368162355,-0.00015332620499999968,-0.0009268850150000001,0.00565973472,0.000580058454,0.004498049614999999,0.000703054501,-0.0040397112105,0.0058867601401,0.001052544354,0.002044727685,-0.002729366782,0.0059133858345,0.008832854807000001,-0.0141403668404745,0.00015467151899999998,0.004988400326850001,-0.0072064952135,0.0041386953585,0.5141740550000001"
Allen Kentucky,"-0.00875975175,-0.029336749500000002,0.0034100307,0.025063395500000002,-0.00535474025,0.0331944385,-0.002746591905,-0.014727589,-0.00610241385,0.0157373881,-0.00845331575,0.0074173032,-0.0040514400999999995,-0.003987276015,0.0027569523905,-0.0027624252,0.00423803085,-0.0104358373,0.00575848975,-0.01539507215,-0.00109496269,-0.002655296645,-0.00281974705,-0.0036264607500000002,0.005274164905,0.005756045604999999,-0.006321008999999999,5.600885000000069e-05,-0.005036853949999999,0.0005532493999999997,-0.00686434005,-0.006164806485,0.00333853825,-0.00295129172,0.00770007685,-0.007398584850000001,0.0046560331,-0.0012903723499999998,-0.01054058615,0.0017539686325,0.00226093086,-0.00596091835,0.00201889988,-0.000571200815,0.000963536785,0.003351405318,0.0068424589999999995,-3.2010386e-05,0.0012413815,8.3247879"
Allen Ohio,"-0.09006143500000001,-0.054789513000000005,0.0064297370000000005,-0.0035943620000000003,-0.0240306825,0.014393737000000002,-0.0115501325,0.0067960365,0.0015166166,-0.007052417399999999,0.00498814225,0.005959791000000001,0.0044630825,-0.00191003875,0.00479296425,-0.010360450850000001,0.0001499654000000003,0.0016226825499999998,-0.0022348525000000004,-0.0042898097,-0.0166365622,-0.0026632096,-0.0007274631000000001,-0.00405769125,0.0008965454499999998,0.0045543454,0.0031502674999999997,0.0012411233000000001,0.0081306797,-0.0028397314,-0.00280859255,0.00171560235,0.00393751828,0.00488003705,0.006399121385,-0.0020867424,0.00300483465,-0.0010245675,0.005814063000000001,0.005794270204999999,-0.00032843485,-0.0025526615650000003,-0.00102120445,0.00494119095,0.0011776145849999998,0.0035964337950000003,0.00565076255,0.005191928710000001,0.0044430558500000005,-2.27082535"
Allen Parish Louisiana,"0.6294336899999999,0.0239085535,-0.11183388200000001,-0.0525892965,0.0020607820000000006,0.0045393659999999995,0.0053582069,-0.00073960935,-0.00889880645,0.0062207668,0.017550176600000002,-0.009658314000000001,0.00456835605,-0.0024055808000000003,-0.0009481730000000001,0.01184869785,-0.0034351354499999997,-0.016165930449999998,0.0005779373500000001,-0.0099885272,0.0020226420000000003,-0.0011930934315000001,-0.0022888635,-0.009204412700000001,0.00714248494,-0.003925973165,-0.00094149805,0.0037138143300000006,0.00254012605,0.0062439108,0.0016169937,0.0006743404,-0.00577437715,-0.0021239732500000002,-0.0027892352000000002,0.00338622535,-0.00415910235,-0.0015572322,-0.00284016925,-0.00042654271999999997,-0.0004445009499999997,-0.00550445185,0.00402249175,-0.00035063757,0.0004968435999999998,-0.0033506071399999997,0.0102586187,0.0019847887999999998,0.00046976584000000003,1.7804753500000001"
Allendale South Carolina,"-0.03345616855,0.04646387,-0.0037588807499999996,0.02756856735,0.024342410905,-0.0084454924,0.0540329825,0.005533083899999999,0.0180641155,-0.00605617575,0.01751749134,-0.004686820039999999,-0.018667112349999997,0.0049937521,-0.001426984355,-0.007312244004999999,-0.0013325645050000002,-0.0064950729,-0.008950937388,0.0097359015,-0.00656411993,-0.008873190405000002,-0.001967101725,-0.010457433240000001,0.004268730505,0.0050324904400000006,0.015551748800000001,-0.006004565807500001,-0.006653377625,0.005527089285,-0.000844373618,-0.001647413775,-0.004628575843800001,0.006554157915,0.006307848625,-0.0036783518965000004,0.0096678651475,-0.0031890281799000003,-0.01558458536065,-0.0070856743194999995,0.001737873027,0.0002414768525,0.011510829713,-0.008316000519000001,-0.005190639761,0.008051574217999999,-0.0082847336505,-8.789384850000002e-05,0.0068436686511,3.553458445"
Alpena Michigan,"-0.015421375000000001,0.034962855,0.0009105500000000004,-0.005621304999999998,-0.0184017,0.010994925,-0.000902085,0.02144239,-0.009574244999999999,0.006894175,0.01070906,-0.00785338,0.0007464749999999999,0.0008146949999999998,-0.008672355,-0.0015961600000000001,0.004574275,0.01278341,-0.00745384,0.004396815,-0.0006350300000000001,0.003667195,-0.006003895,0.005570095,-0.00101667,0.004881085,-0.008356414999999999,0.00602004,-0.004726285,0.012601000000000001,-0.005751365,-0.0013203599999999996,0.008026005,-0.002363165,0.004301145,0.0032883499999999998,-0.007330745,0.003809845,-1.9410000000000087e-05,-0.00386883,-0.00495748,-0.002006065,-0.0028504949999999998,0.00187451,0.011182515,0.0023213749999999997,0.0021558,0.001937595,0.0038079449999999996,-0.0026937"
