,0,1,county
2802,-88.9789198,34.4834555,Union Mississippi
2803,-76.2411283,40.08067,Lancaster Pennsylvania
2804,-87.7419088,33.7303493,Fayette Alabama
2805,-81.4241017,32.0034889,Bryan Georgia
2806,-85.2071816,39.1478313,Delaware Indiana
2807,-97.3109151,35.2301869,Cleveland Oklahoma
2808,-78.7676017,43.2042439,Niagara New York
2809,-97.8636045,34.4858287,Stephens Oklahoma
2810,-88.1003689,33.7490016,Lamar Alabama
2811,-88.3949437,35.6418311,Henderson Tennessee
2812,-98.4995602,36.2860458,Major Oklahoma
2813,-93.5025726,44.6506998,Scott Minnesota
2814,-120.5911018,38.449089,Amador California
2815,-78.2415228,42.7039813,Wyoming New York
2816,-121.9979194,40.7965121,Shasta California
2817,-77.9112655,37.5531622,Powhatan Virginia
2818,-73.6723456,42.2415027,Columbia New York
2819,-85.6762025,30.6009343,Washington Florida
2820,-89.6454905,39.7623668,Sangamon Illinois
2821,-74.3273735,44.5599139,Franklin New York
2822,-97.0306741,47.9252042,Grand Forks North Dakota
2823,-79.1172679,36.0605095,Orange North Carolina
2824,-85.4193348,41.3990708,Noble Indiana
2825,-94.000884,30.7485258,Jasper Texas
2826,-99.240825,38.1858758,Pawnee Kansas
2827,-99.2958383,37.1960944,Comanche Kansas
2828,-85.9019389,38.3179914,Floyd Indiana
2829,-98.718816,38.0350094,Stafford Kansas
2830,-89.3760499,38.0772859,Perry Illinois
2831,-87.6747398,34.9049555,Lauderdale Alabama
2832,-95.8287296,44.3880733,Lyon Minnesota
2833,-89.5984726,30.7761604,Pearl River Mississippi
2834,-94.3130073,32.1367712,Panola Texas
2835,-122.4006413,45.5093799,Multnomah Oregon
2836,-86.5780102,36.73518,Simpson Kentucky
2837,-92.1130105,32.0820785,Caldwell Parish Louisiana
2838,-77.2803933,40.1541581,Cumberland Pennsylvania
2839,-102.6463435,44.5263375,Meade South Dakota
2840,-89.6718285,39.8058743,Madison Illinois
2841,-88.8844045,37.4501818,Johnson Illinois
2842,-86.5783704,35.1711024,Lincoln Tennessee
2843,-82.7155267,28.254049,Madison Virginia
2844,-100.8145306,34.9315007,Donley Texas
2845,-86.3985714,41.9838614,Berrien Michigan
2846,-78.279166,39.2127031,Frederick Virginia
2847,-85.6540606,40.5114735,Grant Indiana
2848,-96.6909842,40.9515685,Lancaster Nebraska
2849,-86.1332156,36.3882376,Trousdale Tennessee
2850,-80.5171754,35.6315952,Rowan North Carolina
2851,-86.8879689,40.3916066,Tippecanoe Indiana
2852,-95.9953382,31.2715127,Leon Texas
2853,-116.406961,38.3544843,Nye Nevada
2854,-84.8540572,37.6240938,Boyle Kentucky
2855,-81.2114025,36.6512208,Grayson Virginia
2856,-86.7711675,35.4814932,Marshall Tennessee
2857,-76.3048991,39.548545,Harford Maryland
2858,-87.3974269,39.4174652,Vigo Indiana
2859,-83.1099645,34.7622221,Oconee South Carolina
2860,-82.076402,28.6689748,Sumter Florida
2861,-75.3702305,40.2154361,Montgomery Pennsylvania
2862,-85.113782,33.2786225,Heard Georgia
2863,-85.803014,31.0862933,Geneva Alabama
2864,-79.9760405,40.4597204,Allegheny Pennsylvania
2865,-83.17351,29.6214008,Dixie Florida
2866,-92.3307534,39.0153926,Boone Missouri
2867,-95.3812941,32.7577475,Wood Texas
2868,-92.6888936,35.2521996,Conway Arkansas
2869,-89.671668,39.805451,Jefferson Illinois
2870,-96.10075608814398,41.0923005,Sarpy Nebraska
2871,-84.425589,42.2416466,Jackson Michigan
2872,-93.8722218,31.3325489,Sabine Texas
2873,-91.8467268,39.2226625,Audrain Missouri
2874,-84.3800841,42.5860505,Ingham Michigan
2875,-92.4140217,41.0137597,Wapello Iowa
2876,-87.71433590428737,38.710333000000006,Lawrence Illinois
2877,-89.5523071,37.0516647,Scott Missouri
2878,-97.7845975,36.3735486,Garfield Oklahoma
2879,-76.5389973,38.206621,St. Mary's Maryland
2880,-86.1059443,40.6144919,Miami Indiana
2881,-85.819651,33.2423393,Clay Alabama
2882,-75.9695233,41.1749635,Luzerne Pennsylvania
2883,-92.3219053,35.1470851,Faulkner Arkansas
2884,-75.1263909,40.3451668,Bucks Pennsylvania
2885,-76.7725493,42.1384667,Chemung New York
2886,-80.92315287160713,36.657626050000005,Galax city Virginia
2887,-83.9175037,39.6908207,Greene Ohio
2888,-105.4328622,38.4692006,Fremont Colorado
2889,-82.7193824,34.8882592,Pickens South Carolina
2890,-83.052789,42.3320806,Cass Michigan
2891,-81.338687,32.3419626,Effingham Georgia
2892,-88.0167093,44.4383498,Brown Wisconsin
2893,-96.5088202,46.8994904,Clay Minnesota
2894,-92.3767816,43.9997437,Olmsted Minnesota
2895,-97.4641388,37.6448148,Sedgwick Kansas
2896,-85.9870669,31.3629619,Coffee Alabama
2897,-80.5464948,35.9375154,Davie North Carolina
2898,-96.4625779,47.3194344,Norman Minnesota
2899,-87.5806553,38.0461185,Vanderburgh Indiana
2900,-85.0562084,41.0975573,Allen Indiana
2901,-86.5280993,46.4047895,Alger Michigan
2902,-95.1776492,39.7831556,Doniphan Kansas
2903,-87.7323857,40.1749809,Vermilion Illinois
2904,-82.902901,42.6741189,Macomb Michigan
2905,-94.8389141,38.8837933,Johnson Kansas
2906,-86.2787334,41.5941578,St. Joseph Indiana
2907,-92.2956433,38.5189519,Cole Missouri
2908,-87.5573742,37.76721,Henderson Kentucky
2909,-99.6946079,35.2496723,Beckham Oklahoma
2910,-94.794829,39.6733203,Buchanan Missouri
2911,-82.4442559,31.5555512,Bacon Georgia
2912,-84.8239118,29.8323143,Franklin Florida
2913,-93.8161034,38.7295547,Johnson Missouri
2914,-76.5594479,37.4452288,Gloucester Virginia
2915,-114.8764448,37.5449476,Lincoln Nevada
2916,-82.6418883,39.7886111,Fairfield Ohio
2917,-90.6717121,35.5730183,Poinsett Arkansas
2918,-98.9966972,35.2917033,Washita Oklahoma
2919,-98.0031532,35.5438102,Canadian Oklahoma
2920,-96.4193484,47.6554613,Polk Minnesota
2921,-85.2175889,29.9665252,Gulf Florida
2922,-94.4078109,39.885757,DeKalb Missouri
2923,-92.753704,43.6832277,Mower Minnesota
2924,-74.7804323,41.7156311,Sullivan New York
2925,-75.008326,41.340546,Pike Pennsylvania
2926,-82.7153998,28.2537402,Madison Indiana
2927,-80.7826416,40.9830133,Mahoning Ohio
2928,-77.175356,38.2786312,King George Virginia
2929,-82.5302254,40.776322,Richland Ohio
2930,-94.6139422,45.535326,Stearns Minnesota
2931,-80.5894422,27.7041555,Indian River Florida
2932,-83.7905959,39.9229676,Clark Ohio
2933,-75.9118432,36.3918723,Currituck North Carolina
2934,-87.0296239,35.2178285,Giles Tennessee
2935,-95.2874559,38.8838392,Douglas Kansas
2936,-88.7263475,36.2902404,Weakley Tennessee
2937,-77.4464165,37.744783,Hanover Virginia
2938,-89.0382651,34.2114655,Pontotoc Mississippi
2939,-76.1150606,36.3106247,Camden North Carolina
2940,-83.2156575,34.3678642,Franklin Georgia
2941,-84.0572225,40.8077797,Allen Ohio
2942,-79.0741378062969,38.1490902,Staunton city Virginia
2943,-86.3364,33.7086407,St. Clair Alabama
2944,-76.2257127,43.015598,Onondaga New York
2945,-86.3119998,36.1466658,Wilson Tennessee
2946,-82.2352189,31.3430068,Pierce Georgia
2947,-95.05563871870645,45.25154905,Lake Florida
2948,-96.8675685,37.2413155,Cowley Kansas
2949,-114.8899563,39.5298185,White Pine Nevada
2950,-80.0852695,42.1294712,Erie Pennsylvania
2951,-87.08197544688093,43.85544805,Lake Michigan
2952,-79.7975166,35.7142874,Randolph North Carolina
2953,-83.4275918,33.829579,Oconee Georgia
2954,-83.2976462,34.55119,Stephens Georgia
2955,-75.8404114,42.1455623,Broome New York
2956,-104.5253456,38.8287435,El Paso Colorado
2957,-96.7837626,43.6680284,Minnehaha South Dakota
2958,-78.2272835,43.2244513,Orleans New York
2959,-88.7107201,37.0335839,McCracken Kentucky
2960,-86.4685413,36.4496718,Sumner Tennessee
2961,-97.6291809,46.1101793,Sargent North Dakota
2962,-95.3103729,37.1899712,Labette Kansas
2963,-92.2248398,37.8402606,Pulaski Missouri
2964,-84.8633812,38.2520423,Franklin Kentucky
2965,-89.1496574,42.3255276,Winnebago Illinois
2966,-93.9041169,30.1228634,Orange Texas
2967,-91.827846,41.565824,Johnson Iowa
2968,-76.1038454,39.2587546,Kent Maryland
2969,-78.8973622,37.7755351,Nelson Virginia
2970,-76.7972515,37.3211485,James City Virginia
2971,-72.5528113,41.4510811,Middlesex Connecticut
2972,-78.1914215,34.0718195,Brunswick North Carolina
2973,-82.7824592,29.3008632,Levy Florida
2974,-91.862792,34.7414404,Lonoke Arkansas
2975,-82.640448,41.3506462,Erie Ohio
2976,-92.9005742,34.2956351,Hot Spring Arkansas
2977,-75.3289302,40.7451356,Northampton Pennsylvania
2978,-87.1728185,36.8098474,Todd Kentucky
2979,-86.9901321,34.8342463,Limestone Alabama
2980,-87.6650997,37.5139929,Webster Kentucky
2981,-89.4322174,43.0709273,Dane Wisconsin
2982,-93.2865484,44.3413376,Rice Minnesota
2983,-80.5749169,37.1343148,Radford city Virginia
2984,-86.1350343,40.4787061,Howard Indiana
2985,-75.9381806,39.5729428,Cecil Maryland
2986,-79.44403560197063,37.77475645,Lexington city Virginia
2987,-73.7516205,41.7194303,Dutchess New York
2988,-92.5730029,31.5748918,Grant Parish Louisiana
2989,-81.1310761,29.0533409,Volusia Florida
2990,-81.7230549,29.6266155,Putnam Florida
2991,-86.6639746,33.2503347,Shelby Alabama
2992,-88.4487987,35.9631851,Carroll Tennessee
2993,-75.7652424,39.9829308,Chester Pennsylvania
2994,-78.0395522,39.4535243,Berkeley West Virginia
2995,-88.9587214,36.6903525,Hickman Kentucky
2996,-77.9618216,38.4912207,Culpeper Virginia
2997,-94.2654285,35.1770785,Sebastian Arkansas
2998,-95.7628341,37.1983948,Montgomery Kansas
2999,-98.3087911,36.7201825,Alfalfa Oklahoma
3000,-83.6996482,33.9848611,Barrow Georgia
3001,-91.9476206,29.9757602,LaSalle Parish Louisiana
3002,-89.081772,42.6654418,Rock Wisconsin
3003,-87.7324392,30.5677527,Baldwin Alabama
3004,-80.2391366,35.3235477,Stanly North Carolina
3005,-88.8196613,40.4631789,McLean Illinois
3006,-75.3319465,38.2231182,Worcester Maryland
3007,-84.3543512,30.1480038,Wakulla Florida
3008,-98.2149289,38.6942009,Ellsworth Kansas
3009,-76.537764,38.5288529,Calvert Maryland
3010,-92.6542869,34.6021249,Saline Arkansas
3011,-77.330562,38.661235,Waynesboro city Virginia
3012,-84.2046611,38.1944867,Bourbon Kentucky
3013,-78.013983,38.2490349,Orange Virginia
3014,-83.5753386,34.1282559,Jackson Georgia
3015,-86.129351,43.2484584,Muskegon Michigan
3016,-97.4621935,35.8879493,Logan Oklahoma
3017,-85.2229248,34.2421984,Floyd Georgia
3018,-88.6009817,35.4265564,Chester Tennessee
3019,-82.6800732,31.774687,Jeff Davis Georgia
3020,-101.6242607,48.2488309,Ward North Dakota
3021,-75.6260271,41.4406084,Lackawanna Pennsylvania
3022,-81.9023191,35.3994626,Rutherford North Carolina
3023,-82.0626948,29.2182454,Marion Florida
3024,-83.2221527,29.9978185,Lafayette Florida
3025,-86.5173641,39.7565309,Hendricks Indiana
3026,-86.8519164,36.4996336,Robertson Tennessee
3027,-92.3030235,42.4607526,Black Hawk Iowa
3028,-75.3488201,39.5980987,Salem New Jersey
3029,-90.3964889,29.5820155,Lafourche Parish Louisiana
3030,-84.5936897,39.4233043,Butler Ohio
3031,-77.8782587,39.2954767,Jefferson West Virginia
3032,-85.6593633,30.2481693,Bay Florida
3033,-95.582343,33.6383552,Lamar Texas
3034,-78.6086754,38.0085107,Albemarle Virginia
3035,-85.7169081,38.4941217,Clark Indiana
3036,-77.8818627,34.2751052,New Hanover North Carolina
3037,-93.5921448,41.6765808,Polk Iowa
3038,-86.4233533,36.9812407,Warren Kentucky
3039,-87.848682,41.1253903,Kankakee Illinois
3040,-74.0878112,42.2628769,Greene New York
3041,-85.5872286,42.291707,Kalamazoo Michigan
3042,-93.2827625,45.2710195,Anoka Minnesota
3043,-89.1300063,35.8010059,Crockett Tennessee
3044,-85.0229223,42.2461339,Calhoun Michigan
3045,-82.6112005,33.2168832,Glascock Georgia
3046,-98.8313546,36.7915843,Woods Oklahoma
3047,-81.4145468,29.9032284,St. Johns Florida
3048,-87.8212263,42.5846773,Kenosha Wisconsin
3049,-95.0025846,45.142373,Kandiyohi Minnesota
3050,-87.7825242,42.7260523,Racine Wisconsin
3051,-89.6735637,42.3503474,Stephenson Illinois
3052,-93.2300648,39.1256186,Saline Missouri
3053,-85.9634901,37.6645815,Hardin Kentucky
3054,-75.9995742,44.059311,Jefferson New York
3055,-77.8959525,34.5294394,Pender North Carolina
3056,-70.7618592,41.9426657,Plymouth Massachusetts
3057,-74.1671114,40.2932319,Monmouth New Jersey
3058,-96.6702111,33.5636114,Grayson Texas
3059,-93.3416829,30.6144496,Beauregard Parish Louisiana
3060,-74.9720493,40.8602222,Warren New Jersey
3061,-96.1415672,41.2954112,Douglas Nebraska
3062,-96.0902822,33.5372542,Fannin Texas
3063,-77.0785945,40.9745493,Union Pennsylvania
3064,-85.2111267,38.2215625,Shelby Kentucky
3065,-75.4039155,43.2144051,Oneida New York
3066,-89.1748819,36.3556031,Obion Tennessee
3067,-84.5642607858789,33.95647545,Polk Georgia
3068,-83.9375598,35.9859998,Knox Tennessee
3069,-81.6632108,35.7270403,Burke North Carolina
3070,-85.3660518,34.4620931,Chattooga Georgia
3071,-87.0736684,35.6285992,Maury Tennessee
3072,-71.0856545,41.7425538,Bristol Massachusetts
3073,-90.2202325,40.920889,Knox Illinois
3074,-75.8247398,38.8550631,Caroline Maryland
3075,-90.5766144,41.4411786,Rock Island Illinois
3076,-78.9578973,33.9204504,Horry South Carolina
3077,-93.044911,44.666655,Dakota Minnesota
3078,-81.2917415,29.4844412,Flagler Florida
3079,-94.4046405,39.3187409,Clay Missouri
3080,-95.1219348,31.0834452,Trinity Texas
3081,-84.8443666,42.5935964,Eaton Michigan
3082,-72.0997804,41.3556187,New London Connecticut
3083,-94.7716306,39.3770348,Platte Missouri
3084,-93.1838539,34.5488944,Garland Arkansas
3085,-77.710254,39.5893502,Washington Maryland
3086,-76.1919824,38.7542065,Talbot Maryland
3087,-78.4704823,38.2954503,Greene Virginia
3088,-96.7709339,39.3026347,Riley Kansas
3089,-76.7277218,39.9624588,York Pennsylvania
3090,-88.7713953,41.8903447,DeKalb Illinois
3091,-86.8529584,34.4296848,Morgan Alabama
3092,-80.8350098,38.9268106,Gilmer West Virginia
3093,-85.2223516,30.3853734,Calhoun Florida
3094,-73.5107732,42.7091389,Rensselaer New York
3095,-103.4958386,48.3629861,Williams North Dakota
3096,-96.2796179,40.3915587,Johnson Nebraska
3097,-94.8192175,30.7642828,Polk Texas
3098,-86.7490124,41.5718945,LaPorte Indiana
3099,-83.2443709,31.2561376,Berrien Georgia
3100,-84.4720272,34.2391265,Cherokee Georgia
3101,-95.7627535,39.0273676,Shawnee Kansas
3102,-75.1535378,39.7267303,Gloucester New Jersey
3103,-80.8805593,35.8101636,Iredell North Carolina
3104,-77.4127562,39.415779,Frederick Maryland
3105,-83.1817407,34.1307533,Madison Georgia
3106,-80.5128209,34.9795158,Union North Carolina
3107,-81.8470596,29.9766524,Clay Florida
3108,-79.4761236,35.3054614,Moore North Carolina
3109,-79.2533035,35.7151316,Chatham North Carolina
3110,-81.2107215,35.6740563,Catawba North Carolina
3111,-94.3984613,30.7563939,Tyler Texas
3112,-99.5435856,34.9326334,Greer Oklahoma
3113,-86.4507189,35.5099479,Bedford Tennessee
3114,-82.1734746,41.2633554,Lorain Ohio
3115,-86.7032845,32.8522565,Chilton Alabama
3116,-94.9286251,32.7263725,Upshur Texas
3117,-82.9873377,30.2101192,Suwannee Florida
3118,-74.2618518,41.8689317,Ulster New York
3119,-82.7329309,27.8778904,Pinellas Florida
3120,-77.8141221,38.7513714,Fauquier Virginia
3121,-90.0591292,36.2156534,Dunklin Missouri
3122,-90.6164201,41.6251843,Scott Iowa
3123,-84.8406984,34.2394683,Bartow Georgia
3124,-80.7997185,28.2100203,Brevard Florida
3125,-86.6037748,30.6765961,Okaloosa Florida
3126,-95.0620347,39.2147095,Leavenworth Kansas
3127,-80.2115053,35.7902384,Davidson North Carolina
3128,-95.6749486,33.3926893,Delta Texas
3129,-75.3691421,38.6908097,Sussex Delaware
3130,0.0,0.0,Kent Michigan
3131,-95.1902362,30.5083577,San Jacinto Texas
